crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AUTO THEFT,120291028,01292012,110 MORELAND AVE SE,609,Edgewood,O,33.75044,-84.3489
AGG ASSAULT,120292022,01292012,425 HOLDERNESS ST SW,401,West End,T,33.74325,-84.42719
BURGLARY-NONRES,120292040,01292012,490 WILSON MILL RD SW,407,Wilson Mill Meadows,H,33.74815,-84.51695
AGG ASSAULT,120281340,01282012,939 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68861,-84.35888
ROBBERY-PEDESTRIAN,120281363,01282012,1041 HANK AARON DR SW,304,Peoplestown,V,33.72613,-84.38815
LARCENY-NON VEHICLE,120282290,01282012,2220 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70516,-84.46092
LARCENY-NON VEHICLE,120282321,01282012,53 W BROOKHAVEN DR NE;,209,Brookhaven,B,33.86445,-84.35003
LARCENY-NON VEHICLE,120271088,01272012,488 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74143,-84.3469
BURGLARY-NONRES,120271107,01272012,2115 MONROE DR NE,212,Piedmont Heights,F,33.81007,-84.3713
LARCENY-NON VEHICLE,120272379,01272012,515 RHODES ST NW,102,Vine City,L,33.75698,-84.40462
LARCENY-FROM VEHICLE,120272418,01272012,327 MELL AVE NE,608,Candler Park,N,33.7632,-84.33688
BURGLARY-RESIDENCE,120262635,01262012,816 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41421
LARCENY-NON VEHICLE,120262683,01262012,257 PETERS ST SW,507,Castleberry Hill,M,33.74744,-84.40186
LARCENY-NON VEHICLE,120261052,01262012,216 SISSON AVE NE,610,Kirkwood,O,33.75883,-84.31503
BURGLARY-RESIDENCE,120261085,01262012,125 VICTOR CIR NW,105,West Lake,J,33.75835,-84.43872
LARCENY-NON VEHICLE,120261896,01262012,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,120250054,01252012,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262
BURGLARY-RESIDENCE,120251135,01252012,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299
BURGLARY-RESIDENCE,120251158,01252012,785 MAGNOLIA PWKY,102,Vine City,L,33.75823,-84.41379
BURGLARY-RESIDENCE,120252102,01252012,3568 STONE RD SW,414,Brentwood,P,33.67729,-84.50547
LARCENY-FROM VEHICLE,120252107,01252012,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409
BURGLARY-NONRES,120240679,01242012,2449 METROPOLITAN PKWY SW,309,Perkerson,X,33.68895,-84.40865
BURGLARY-RESIDENCE,120240745,01242012,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322
LARCENY-NON VEHICLE,120241682,01242012,452-A CHEROKEE AVE SE,605,Grant Park,W,33.74209,-84.37331
AUTO THEFT,120241694,01242012,956 PROCTOR ST NW,106,Bankhead,K,33.76481,-84.4188
LARCENY-NON VEHICLE,120221801,01232012,950 W PEACHTREE ST,503,Midtown,E,33.7805,-84.38752
LARCENY-FROM VEHICLE,120231225,01232012,659 PEACHTREE ST NE,505,Midtown,E,33.77258,-84.38449
ROBBERY-PEDESTRIAN,120232034,01232012,878 CARTER ST NW,102,Vine City,L,33.75646,-84.41656
LARCENY-FROM VEHICLE,120232067,01232012,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85252,-84.36116
LARCENY-FROM VEHICLE,120230735,01232012,567 MCAFEE ST NW,504,Downtown,M,33.76642,-84.39446
AUTO THEFT,120230744,01232012,2529 SPRINGDALE RD SW,309,Perkerson,X,33.6858,-84.41569
BURGLARY-RESIDENCE,120221018,01222012,1250 DONNELLY AVE SW,402,West End,T,33.73393,-84.42856
LARCENY-NON VEHICLE,120221037,01222012,400 W. PEACHTREE ST NW,508,Downtown,M,33.76614,-84.3876
LARCENY-NON VEHICLE,120221646,01222012,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.39466
ROBBERY-COMMERCIAL,120221699,01222012,921 WHITE ST SW,401,West End,T,33.7299,-84.4163
LARCENY-FROM VEHICLE,120202504,01212012,3760 PRINCETON LAKE PKWY,414,Princeton Lakes,P,33.65806,-84.51051
ROBBERY-RESIDENCE,120202633,01212012,1023 CAMILLA ST SW,104,Ashview Heights,T,33.75059,-84.42145
AUTO THEFT,120210847,01212012,91 WHITAKER CIR NW,105,West Lake,J,33.75828,-84.44506
AUTO THEFT,120210869,01212012,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76537,-84.45792
AUTO THEFT,120211568,01212012,325 E PACES FERRY RD NE,206,Buckhead Village,B,33.83907,-84.37702
AGG ASSAULT,120211585,01212012,569 UTOY CIR SW,407,Ridgecrest Forest,H,33.74233,-84.52318
ROBBERY-PEDESTRIAN,120201469,01202012,916 HARWELL ST NW,105,Washington Park,K,33.75547,-84.41789
LARCENY-NON VEHICLE,120201474,01202012,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-FROM VEHICLE,120202217,01202012,388 BASS ST SW,303,Mechanicsville,V,33.73552,-84.40071
LARCENY-NON VEHICLE,120202227,01202012,231 PEACHTREE ST SW,512,Downtown,M,33.74827,-84.39526
AGG ASSAULT,120190014,01192012,194 BROWNLEE RD SW,407,Adamsville,H,33.75128,-84.49975
AUTO THEFT,120190025,01192012,1183 OAKLAND LN SW,403,Oakland City,S,33.71965,-84.42703
LARCENY-FROM VEHICLE,120191289,01192012,3890 REDWINE PKWY SW,414,Princeton Lakes,P,33.65607,-84.51288
AGG ASSAULT,120191291,01192012,601 BECKWITH ST NE,107,Atlanta University Center,T,33.75253,-84.40725
BURGLARY-RESIDENCE,120192276,01192012,963 VICTORY DR SW,306,Sylvan Hills,X,33.7079,-84.41989
LARCENY-NON VEHICLE,120192364,01192012,DONALD LEE HOLLOWELL PKWY NW / GARY AVE NW,106,,J,33.77192,-84.4295
LARCENY-NON VEHICLE,120181146,01182012,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219
LARCENY-NON VEHICLE,120181191,01182012,2150 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76276,-84.45836
BURGLARY-RESIDENCE,120181786,01182012,192 TROY ST NW,105,Hunter Hills,K,33.76084,-84.42581
AGG ASSAULT,120181797,01182012,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.67977,-84.37607
BURGLARY-RESIDENCE,120182658,01182012,2080 PINE CONE DR SW,412,Heritage Valley,P,33.69891,-84.4998
BURGLARY-NONRES,120182678,01182012,1848 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.80577,-84.47309
LARCENY-FROM VEHICLE,120170582,01172012,200 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81385,-84.39396
AUTO THEFT,120170599,01172012,311 SCOTT ST SW,406,,I,33.74956,-84.49595
BURGLARY-RESIDENCE,120171287,01172012,614 WAYNES CT SE,313,South River Gardens,Z,33.67178,-84.36955
LARCENY-NON VEHICLE,120171304,01172012,1254 CAMPBELLTON RD SW,403,Oakland City,S,33.71671,-84.42902
LARCENY-FROM VEHICLE,120172313,01172012,721 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.82964,-84.36306
BURGLARY-RESIDENCE,120172335,01172012,1254 DEFOOR VILLAGE CT NW,204,Underwood Hills,D,33.81005,-84.42837
LARCENY-FROM VEHICLE,120160829,01162012,1001 GARDEN VIEW DR NE,210,Pine Hills,B,33.84895,-84.34904
LARCENY-FROM VEHICLE,120160847,01162012,1797 N ROCK SPRINGS RD NE,213,Morningside/Lenox Park,F,33.80335,-84.36505
AGG ASSAULT,120161561,01162012,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.8004,-84.47311
LARCENY-FROM VEHICLE,120161562,01162012,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442
LARCENY-FROM VEHICLE,120150257,01152012,488 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74098,-84.34589
LARCENY-FROM VEHICLE,120150281,01152012,700 NORTH AVE NW,103,English Avenue,L,33.7699,-84.41035
AUTO THEFT,120151307,01152012,725 DARLINGTON CIR NE,211,Peachtree Park,B,33.83348,-84.36241
LARCENY-FROM VEHICLE,120151315,01152012,1745 PEACHTREE ST NE,207,Brookwood Hills,E,33.80203,-84.39266
LARCENY-NON VEHICLE,120158027,01152012,2300 RENTAL CAR CENTER PKWY,707,,,33.63939,-84.46086
LARCENY-FROM VEHICLE,120142413,01152012,1066 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.7755,-84.35294
LARCENY-FROM VEHICLE,120141052,01142012,123 MARIETTA ST NW,508,Home Park,E,33.78257,-84.41167
BURGLARY-RESIDENCE,120141073,01142012,13 GARDENIA DR NW,105,West Lake,J,33.75533,-84.44062
LARCENY-NON VEHICLE,120142023,01142012,817  WEST PEACHTREE  ST,505,Midtown,E,33.77696,-84.38697
LARCENY-FROM VEHICLE,120142047,01142012,656 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77218,-84.35261
AUTO THEFT,120130422,01132012,3901 CAMPBELLTON ROAD,412,Kings Forest,P,33.6945,-84.51595
BURGLARY-NONRES,120130574,01132012,191 PEACHTREE ST NE,510,Downtown,M,33.75879,-84.3864
LARCENY-NON VEHICLE,120131424,01132012,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033
LARCENY-FROM VEHICLE,120131435,01132012,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494
BURGLARY-RESIDENCE,120132229,01132012,1809 NISKEY COVE RD SW,412,Niskey Cove,P,33.70918,-84.53044
LARCENY-FROM VEHICLE,120130107,01132012,460 EDGEWOOD AVE NE,604,Old Fourth Ward,M,33.7543,-84.37215
LARCENY-FROM VEHICLE,120121224,01122012,969 PARSONS ST SW,104,Ashview Heights,T,33.75126,-84.41927
AUTO THEFT,120121229,01122012,2836 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69712,-84.41038
LARCENY-FROM VEHICLE,120122398,01122012,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76045,-84.38556
BURGLARY-RESIDENCE,120122416,01122012,1371 KIMBERLY WAY,412,Ashley Courts,P,33.71771,-84.52315
LARCENY-FROM VEHICLE,120110843,01112012,800 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82674,-84.36131
LARCENY-FROM VEHICLE,120110876,01112012,411 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77237,-84.3738
AGG ASSAULT,120111595,01112012,2264 COUNTRY CLUB DR SW,409,Southwest,R,33.69384,-84.49398
LARCENY-FROM VEHICLE,120111643,01112012,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996
LARCENY-FROM VEHICLE,120112386,01112012,500 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78856,-84.36992
LARCENY-FROM VEHICLE,120112390,01112012,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835
AUTO THEFT,120100512,01102012,210 AUBURN AVE NE,510,Downtown,M,33.75563,-84.38092
ROBBERY-PEDESTRIAN,120100550,01102012,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
LARCENY-NON VEHICLE,120101184,01102012,1816 MEMORIAL DRIVE S.E.,610,Kirkwood,O,33.74751,-84.32831
LARCENY-NON VEHICLE,120101200,01102012,675 WEST PEACHTREE STREET NW,505,Midtown,E,33.773,-84.38723
BURGLARY-RESIDENCE,120101803,01102012,1000 MOUNT AIRY DR SW,406,Beecher Hills,I,33.72844,-84.46469
LARCENY-NON VEHICLE,120101828,01102012,1145 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73907,-84.42552
AUTO THEFT,120102501,01102012,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294
LARCENY-NON VEHICLE,120102548,01102012,3500 PEACHTREE ROAD ,204,North Buckhead,B,33.85302,-84.36278
LARCENY-FROM VEHICLE,120090925,01092012,2020 PEACHTREE RD,207,,E,33.80991,-84.39361
LARCENY-NON VEHICLE,120090929,01092012,595 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.77131,-84.47308
LARCENY-FROM VEHICLE,120091456,01092012,914 COLLIER RD NW,205,Wildwood (NPU-C),C,33.80978,-84.41695
AUTO THEFT,120091460,01092012,609 VIRGINIA AVE NE,601,Virginia Highland,F,33.78138,-84.36691
AGG ASSAULT,120092336,01092012,336 ARCHER WAY NW,106,Bankhead,K,33.76393,-84.42379
LARCENY-NON VEHICLE,120092356,01092012,330 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70584,-84.35656
LARCENY-NON VEHICLE,120088009,01082012,8700 SPINE RD,703,,,33.64047,-84.43915
LARCENY-NON VEHICLE,120088036,01082012,7700 SPINE RD,703,,,33.63779,-84.44197
LARCENY-FROM VEHICLE,120081132,01082012,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65654,-84.50697
ROBBERY-COMMERCIAL,120081138,01082012,855 OAK ST SW,401,West End,T,33.74104,-84.41574
BURGLARY-RESIDENCE,120070356,01072012,1475 MECASLIN ST NW,207,Loring Heights,E,33.79527,-84.3997
LARCENY-FROM VEHICLE,120070376,01072012,1318 GLENWOOD AVE,612,East Atlanta,W,33.74013,-84.34437
LARCENY-NON VEHICLE,120071403,01072012,222 12TH ST NE,503,Midtown,E,33.78438,-84.38014
LARCENY-NON VEHICLE,120071406,01072012,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-FROM VEHICLE,120072450,01072012,1402 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79282,-84.35257
LARCENY-NON VEHICLE,120078054,01072012,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477
LARCENY-FROM VEHICLE,120061184,01062012,1084 HOWELL MILL RD NW,501,Home Park,E,33.78553,-84.41181
AGG ASSAULT,120061195,01062012,3715 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79999,-84.49573
ROBBERY-PEDESTRIAN,120061934,01062012,642 LINDSAY ST NW,103,English Avenue,L,33.77207,-84.41655
BURGLARY-RESIDENCE,120062008,01062012,4282 ROSWELL RD NE,209,East Chastain Park,B,33.87183,-84.38115
ROBBERY-PEDESTRIAN,120060166,01062012,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.6694,-84.38997
BURGLARY-NONRES,120060202,01062012,1116 MURPHY AVE SW,301,Oakland City,S,33.72394,-84.41959
AUTO THEFT,120052166,01052012,27 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75705,-84.38679
BURGLARY-RESIDENCE,120052245,01052012,618 FLAMINGO DR SW,406,Audobon Forest,I,33.73816,-84.47207
AUTO THEFT,120050129,01052012,2234 BAKER TER NW,109,Center Hill,J,33.77089,-84.461
BURGLARY-RESIDENCE,120050145,01052012,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621
BURGLARY-RESIDENCE,120051310,01052012,1534 VENETIAN DR SW,408,Venetian Hills,S,33.71438,-84.43884
BURGLARY-RESIDENCE,120051321,01052012,1274 WESTMONT RD SW,403,Venetian Hills,S,33.72049,-84.43739
BURGLARY-RESIDENCE,120041141,01042012,3322 RABUN DR SW,406,West Manor,I,33.73961,-84.49598
LARCENY-FROM VEHICLE,120041193,01042012,255 COURTLAND STREET,507,Downtown,M,33.76157,-84.38314
BURGLARY-RESIDENCE,120041955,01042012,2037 JOSEPH E BOONE BLVD,108,Grove Park,J,33.76393,-84.45384
LARCENY-FROM VEHICLE,120041965,01042012,1315 PEACHTREE ST NE,502,Midtown,E,33.79074,-84.38452
LARCENY-FROM VEHICLE,120030704,01032012,1081 ESTES DR SW,306,Sylvan Hills,X,33.69868,-84.42475
LARCENY-NON VEHICLE,120030712,01032012,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
BURGLARY-RESIDENCE,120030425,01032012,239 PEYTON PL SW,405,Harland Terrace,I,33.7494,-84.47507
AUTO THEFT,120030461,01032012,3781 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76719,-84.51205
LARCENY-NON VEHICLE,120031749,01032012,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349
BURGLARY-RESIDENCE,120031778,01032012,255 FARRINGTON AVE SE,304,Peoplestown,V,33.72632,-84.37943
LARCENY-FROM VEHICLE,120021038,01022012,3535 ROSWELL RD,208,Buckhead Forest,B,33.85123,-84.38219
LARCENY-FROM VEHICLE,120021047,01022012,92 MARTIN LUITHER KING SE,508,Downtown,M,33.75144,-84.3912
LARCENY-NON VEHICLE,120021707,01022012,3261 PEACHTREE RD,208,North Buckhead,B,33.84373,-84.37137
LARCENY-FROM VEHICLE,120021710,01022012,330 LATIMER ST.,508,Downtown,M,33.7625,-84.39582
BURGLARY-RESIDENCE,120020574,01022012,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417
LARCENY-FROM VEHICLE,120020584,01022012,644 N HIGHLAND AVE NE @HIGHLAND INN,602,Poncey-Highland,N,33.77183,-84.3529
BURGLARY-RESIDENCE,120010168,01012012,569 ERIN AVE SW,301,Capitol View Manor,X,33.71955,-84.40634
AUTO THEFT,120010191,01012012,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779
BURGLARY-RESIDENCE,120011161,01012012,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
BURGLARY-RESIDENCE,120011165,01012012,1765 STOKES AVE SW,404,Westview,T,33.74127,-84.44575
LARCENY-FROM VEHICLE,120012105,01012012,206 WALNUT ST SW,101,Atlanta University Center,T,33.74948,-84.40646
AUTO THEFT,120012188,01012012,751 FAIRBURN RD SW,407,Fairburn Mays,H,33.73454,-84.51059
LARCENY-FROM VEHICLE,130311297,01312013,501 GRANT ST,605,Grant Park,W,33.74098,-84.37657
LARCENY-NON VEHICLE,130311311,01312013,1906 EVANS DR SW,306,Sylvan Hills,X,33.70238,-84.42107
LARCENY-NON VEHICLE,130312154,01312013,374 CLEVELAND AVE SW,311,Hammond Park,X,33.68076,-84.40126
AUTO THEFT,130312161,01312013,1270 RICHLAND RD SW,402,Oakland City,S,33.73054,-84.42892
LARCENY-FROM VEHICLE,130300688,01302013,1071 VELTRE CIR SW,406,Audobon Forest West,I,33.72572,-84.47977
LARCENY-FROM VEHICLE,130300774,01302013,3911 CAMPBELLTON RD SW,412,Kings Forest,P,33.69289,-84.51602
LARCENY-NON VEHICLE,130300474,01302013,239 POLAR ROCK RD SW,310,Polar Rock,Z,33.69581,-84.39651
LARCENY-FROM VEHICLE,130300476,01302013,49 BOULEVARD NE,604,Old Fourth Ward,M,33.75565,-84.37202
LARCENY-FROM VEHICLE,130302079,01302013,3459 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85119,-84.36313
BURGLARY-RESIDENCE,130302097,01302013,2767 HOSEA L WILLIAMS DR SE,611,East Lake,O,33.7512,-84.29626
AUTO THEFT,130290545,01292013,2181 MCKINLEY RD NW,205,Springlake,C,33.81479,-84.40815
LARCENY-NON VEHICLE,130290563,01292013,3196 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.78575,-84.49181
LARCENY-NON VEHICLE,130291297,01292013,2840 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68764,-84.48965
LARCENY-NON VEHICLE,130291331,01292013,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
AGG ASSAULT,130292306,01292013,545 LEE ST SW,401,West End,T,33.74062,-84.41407
LARCENY-FROM VEHICLE,130292357,01292013,2770 LENOX RD NE,210,Pine Hills,B,33.83092,-84.35683
BURGLARY-RESIDENCE,130281676,01282013,21 BURBANK DR SW,105,Hunter Hills,K,33.75395,-84.42841
AUTO THEFT,130281678,01282013,848 HARTFORD PL SW,301,Capitol View,X,33.72098,-84.41565
LARCENY-FROM VEHICLE,130282559,01282013,300 BIGGERS ST SE,605,Grant Park,W,33.7482,-84.3765
LARCENY-NON VEHICLE,130282564,01282013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,130271291,01272013,15 ANDREW YOUNG INTERNATIONAL BLVD NE,510,Downtown,M,33.75961,-84.387
LARCENY-NON VEHICLE,130271329,01272013,1365 PEACHTREE ST NW,502,Midtown,E,33.79209,-84.38532
AGG ASSAULT,130271961,01272013,691 UNIVERSITY AVE,301,Adair Park,V,33.72227,-84.40967
AUTO THEFT,130271968,01272013,389 KENDRICK AVE SE,605,Grant Park,W,33.72888,-84.37481
LARCENY-FROM VEHICLE,130271048,01272013,700 MCGRUDER ST NE,604,Old Fourth Ward,M,33.7586,-84.36513
LARCENY-FROM VEHICLE,130271056,01272013,1621 STANWOOD AVE SE,610,Kirkwood,O,33.75192,-84.33443
BURGLARY-RESIDENCE,130260529,01262013,270 17TH ST NW,501,Atlantic Station,E,33.79109,-84.39761
BURGLARY-RESIDENCE,130260577,01262013,2143 JERNIGAN DR SE,310,Lakewood,Z,33.69567,-84.37264
LARCENY-NON VEHICLE,130261334,01262013,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-NON VEHICLE,130261353,01262013,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
AUTO THEFT,130262046,01262013,480 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.81948,-84.37347
LARCENY-NON VEHICLE,130262067,01262013,2076 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7065,-84.45701
BURGLARY-RESIDENCE,130251972,01252013,2929 LANDRUM DR,409,Southwest,R,33.70623,-84.48388
LARCENY-NON VEHICLE,130251988,01252013,3031 HEADLAND DR SW,411,Sylvan Hills,X,33.71197,-84.42324
AGG ASSAULT,130252929,01252013,1631 STANTON RD SW,408,,R,33.7104,-84.44437
LARCENY-NON VEHICLE,130258046,01252013,10700 SPINE RD,703,,,33.64063,-84.43256
BURGLARY-RESIDENCE,130241250,01242013,1035 MARTIN L KING JR DR NW,105,Washington Park,K,33.7549,-84.42191
LARCENY-FROM VEHICLE,130241291,01242013,2885 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69731,-84.41113
LARCENY-NON VEHICLE,130242353,01242013,2457 SUIT B MARTIN L. KING DR NW,109,Harland Terrace,I,33.7521,-84.46794
LARCENY-NON VEHICLE,130242361,01242013,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
LARCENY-FROM VEHICLE,130242885,01242013,128 KROG ST NE,602,Inman Park,N,33.75713,-84.36443
LARCENY-NON VEHICLE,130240014,01242013,2740 WATERS RD SW,312,Glenrose Heights,Z,33.67996,-84.38929
AUTO THEFT,130230797,01232013,5 IRELAND PL NW,107,Grove Park,J,33.77192,-84.44501
AGG ASSAULT,130230818,01232013,200 SUNSET AVE,102,Vine City,L,33.76019,-84.41002
LARCENY-NON VEHICLE,130231558,01232013,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
ROBBERY-PEDESTRIAN,130231637,01232013,714 SPRING ST NW,505,Midtown,E,33.77425,-84.38922
LARCENY-NON VEHICLE,130232470,01232013,248 LAUREL AVE SW,104,Mozley Park,K,33.74846,-84.44002
ROBBERY-PEDESTRIAN,130232473,01232013,3599 COLLIER DR NW,114,Fairburn Heights,H,33.76803,-84.50377
LARCENY-FROM VEHICLE,130220624,01222013,1483 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80892,-84.43561
AUTO THEFT,130220638,01222013,940 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70823,-84.35912
LARCENY-FROM VEHICLE,130221646,01222013,780 MEMORIAL DR SE,606,Reynoldstown,N,33.74736,-84.36158
LARCENY-NON VEHICLE,130221699,01222013,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
BURGLARY-RESIDENCE,130222437,01222013,680 CHANNING DR NW,205,Channing Valley,C,33.80658,-84.41006
BURGLARY-RESIDENCE,130222488,01222013,943 N ORMEWOOD PARK DR SE,606,Ormewood Park,W,33.74322,-84.35634
LARCENY-FROM VEHICLE,130210795,01212013,619 LINWOOD AVE NE,602,Poncey-Highland,N,33.77145,-84.35724
BURGLARY-NONRES,130210811,01212013,1960 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.81092,-84.3591
AUTO THEFT,130211420,01212013,867 MERCURY DR NW,114,Carroll Heights,H,33.77778,-84.50873
LARCENY-FROM VEHICLE,130211455,01212013,19 HILLIARD ST SE,604,Sweet Auburn,M,33.75393,-84.37671
ROBBERY-COMMERCIAL,130212122,01212013,361 PARKWAY DR NE,603,Old Fourth Ward,M,33.7643,-84.37323
LARCENY-FROM VEHICLE,130200321,01202013,559 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73899,-84.34423
AUTO THEFT,130201155,01202013,621 MEMORIAL DR SE,606,Grant Park,W,33.7465,-84.36707
LARCENY-NON VEHICLE,130201157,01202013,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
ROBBERY-PEDESTRIAN,130201893,01202013,62 HARWELL RD,111,,I,33.75428,-84.49165
AUTO THEFT,130201899,01202013,1717 CENTRA VILLA DR SW,409,Adams Park,R,33.70928,-84.45571
LARCENY-NON VEHICLE,130192297,01192013,855 OAK ST SW,401,West End,T,33.74104,-84.41574
AUTO THEFT,130192317,01192013,1870 MYRTLE DR SW,410,Campbellton Road,R,33.7043,-84.45487
LARCENY-FROM VEHICLE,130190513,01192013,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496
BURGLARY-NONRES,130190592,01192013,1554 BOLTON RD NW,114,Atlanta Industrial Park,G,33.79837,-84.49032
LARCENY-FROM VEHICLE,130191436,01192013,2820 DEERWOOD LN SW,414,Ben Hill,P,33.67013,-84.51656
AUTO THEFT,130191443,01192013,534 FAIRBURN RD NW,114,Fairburn Heights,H,33.76945,-84.50091
AUTO THEFT,130180802,01182013,1909 DELANO DR NE,610,Kirkwood,O,33.7552,-84.32514
AUTO THEFT,130180849,01182013,777 ELOISE CT SE,605,Grant Park,W,33.73456,-84.36185
ROBBERY-PEDESTRIAN,130181605,01182013,532 CLEVELAND AVE SW,311,Hammond Park,X,33.67946,-84.40613
AGG ASSAULT,130181612,01182013,2588 ELLIOTT ST NW,109,Carey Park,G,33.78152,-84.47277
LARCENY-FROM VEHICLE,130183014,01182013,83 WALTON ST NW ,508,Downtown,M,33.75681,-84.39104
LARCENY-FROM VEHICLE,130183026,01182013,300 MARTIN L KING JR DR SE,605,Oakland,W,33.74803,-84.37875
LARCENY-FROM VEHICLE,130171021,01172013,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532
LARCENY-FROM VEHICLE,130171121,01172013,3630 PEACHTREE RD NE,209,North Buckhead,B,33.85471,-84.3586
AGG ASSAULT,130171894,01172013,1975 ALISON COURT SW,410,Campbellton Road,R,33.70081,-84.45327
LARCENY-NON VEHICLE,130171916,01172013,4485 CAMPBELLTON RD SW,412,,P,33.69635,-84.53496
AUTO THEFT,130172759,01172013,708 KILLIAN ST SE,605,Grant Park,W,33.73773,-84.3639
AGG ASSAULT,130162510,01172013,634 ENGLISH AVE NW,103,English Avenue,L,33.77199,-84.41367
BURGLARY-RESIDENCE,130162022,01162013,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621
ROBBERY-COMMERCIAL,130162040,01162013,3031 HEADLAND DR SW,411,Greenbriar,R,33.69003,-84.4873
AGG ASSAULT,130160698,01162013,349 BLAIR VILLA DR SE,313,Blair Villa/Poole Creek,Z,33.65792,-84.37966
AUTO THEFT,130160714,01162013,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
