crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,100352036,02042010,22 WALKER TER NE,502,Ansley Park,E,33.78989,-84.37771
AUTO THEFT,100340850,02032010,780 CONFEDERATE AVE SE,605,Grant Park,W,33.73318,-84.36473
BURGLARY-RESIDENCE,100341697,02032010,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138
AGG ASSAULT,100330215,02022010,425 CHAPPELL RD NW,106,Bankhead,K,33.76722,-84.43255
BURGLARY-RESIDENCE,100331272,02022010,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
LARCENY-NON VEHICLE,100331897,02022010,30 MARIETTA ST NW,511,Downtown,M,33.75501,-84.39077
BURGLARY-NONRES,100320888,02012010,1531 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71334,-84.4387
LARCENY-NON VEHICLE,100321861,02012010,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75694,-84.36627
LARCENY-NON VEHICLE,110590698,02282011,3301 STONE HOGAN CONN SW,411,Greenbriar,R,33.677,-84.4971
LARCENY-FROM VEHICLE,110591407,02282011,1168 HOWELL MILL RD NW,501,Home Park,E,33.78527,-84.41206
BURGLARY-RESIDENCE,110562009,02272011,1 PEYTON PLACE,405,Harland Terrace,I,33.75413,-84.4767
LARCENY-FROM VEHICLE,110580800,02272011,1931 COMPTON DR SE,307,Lakewood Heights,Y,33.70159,-84.38295
AUTO THEFT,110581584,02272011,975 WHITE ST SW,401,West End,T,33.73244,-84.41988
BURGLARY-NONRES,110570585,02262011,3279 ROSWELL RD NE;,208,Buckhead Forest,B,33.84482,-84.37999
AUTO THEFT,110571624,02262011,1435 GRAHAM,508,Downtown,M,33.75689,-84.39112
LARCENY-NON VEHICLE,110562118,02252011,675 BLUFF ST SW,303,Adair Park,V,33.7395,-84.40984
AUTO THEFT,110560271,02252011,JOHN WESLEY DOBBS AVE NE / PIEDMONT AVE NE,510,Downtown,M,33.7571,-84.38223
AUTO THEFT,110561305,02252011,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632
BURGLARY-RESIDENCE,110550789,02242011,1650 ALTADENA PL SW,404,Cascade Avenue/Road,S,33.72979,-84.44195
LARCENY-NON VEHICLE,110551775,02242011,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322
HOMICIDE,110551128009,02242011,1020 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77292,-84.42078
LARCENY-FROM VEHICLE,110540605,02232011,3154 BENJAMIN E MAYS DR SW,406,Green Forest Acres,I,33.73389,-84.49132
LARCENY-FROM VEHICLE,110541871,02232011,324 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.76334,-84.41757
BURGLARY-RESIDENCE,110532447,02222011,835 OGLETHORPE AVE SW,401,West End,T,33.73592,-84.41564
BURGLARY-RESIDENCE,110530885,02222011,1760 S GORDON ST SW,404,Westview,T,33.73946,-84.44549
LARCENY-NON VEHICLE,110531762,02222011,3390 COLLIER DR NW,114,Fairburn Heights,H,33.76842,-84.49853
LARCENY-FROM VEHICLE,110520490,02212011,309 MOUNT ZION RD SW,311,Hammond Park,X,33.67302,-84.3996
LARCENY-NON VEHICLE,110521250,02212011,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,110522262,02212011,3338 PEACHTREE RD NE,208,North Buckhead,B,33.84635,-84.3684
LARCENY-FROM VEHICLE,110511056,02202011,692 HORTENSE PL NW,110,Grove Park,J,33.77368,-84.44116
BURGLARY-RESIDENCE,110502317,02192011,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
LARCENY-FROM VEHICLE,110501011,02192011,MARTIN L KING JR DR NW / HAMILTON E HOLMES DR NW,111,Florida Heights,I,33.75218,-84.46744
LARCENY-NON VEHICLE,110501848,02192011,1371 MARKET STREET,501,Atlantic Station,E,33.7921,-84.39466
AUTO THEFT,110490908,02182011,2431 MEMORIAL DRIVE S.E.,611,East Lake,O,33.74717,-84.30745
ROBBERY-COMMERCIAL,110492175,02182011,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236
LARCENY-NON VEHICLE,110481577,02172011,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76685,-84.36242
AUTO THEFT,110480644,02172011,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
LARCENY-NON VEHICLE,110471411,02162011,1820 HENRY THOMAS DR SE @APS THOMASVILLE ES ;45,308,Thomasville Heights,Z,33.70444,-84.35518
BURGLARY-RESIDENCE,110470575,02162011,127 HUNNICUTT ST NW,504,Downtown,M,33.76687,-84.39121
LARCENY-FROM VEHICLE,110462041,02152011,2471 FAIRBURN RD SW,413,,P,33.68737,-84.51215
LARCENY-FROM VEHICLE,110460342,02152011,620 CHARLOTTE PL NW,107,Grove Park,J,33.77189,-84.4507
LARCENY-FROM VEHICLE,110450889,02142011,1903 DREW DR NW,110,West Highlands,G,33.79214,-84.44947
BURGLARY-RESIDENCE,110451724,02142011,1740 DERRY AVE SW,404,Westview,T,33.74329,-84.44469
AUTO THEFT,110440242,02132011,969 GRANT COVE PL SE,605,Grant Park,W,33.72767,-84.37766
LARCENY-NON VEHICLE,110441718,02132011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,110430792,02122011,3280 PEACHTREE RD NE,208,North Buckhead,B,33.8445,-84.37017
BURGLARY-RESIDENCE,110432018,02122011,2830 GLENLOCKE CIR NW,113,Monroe Heights,G,33.79637,-84.48357
LARCENY-FROM VEHICLE,110421377,02112011,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75961,-84.37127
BURGLARY-RESIDENCE,110422822,02112011,447 BOULEVARD NE,603,Old Fourth Ward,M,33.76665,-84.37181
LARCENY-FROM VEHICLE,110411871,02102011,1009 MARIETTA ST NW,504,Marietta Street Artery,E,33.77941,-84.4104
LARCENY-NON VEHICLE,110401607,02092011,1020 JOSEPH E BOONE BLVD NW,105,Washington Park,K,33.76327,-84.42095
LARCENY-FROM VEHICLE,110402343,02092011,255 PETERS ST SW,507,Castleberry Hill,M,33.74747,-84.40182
BURGLARY-RESIDENCE,110400557,02092011,380 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70615,-84.35743
LARCENY-NON VEHICLE,110390797,02082011,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.7685,-84.51457
ROBBERY-PEDESTRIAN,110391716,02082011,1344 METROPOLITAN PKWY SW,301,Capitol View Manor,X,33.71803,-84.40774
LARCENY-NON VEHICLE,110380660,02072011,2280 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70293,-84.46264
LARCENY-NON VEHICLE,110381731,02072011,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-NON VEHICLE,110372041,02062011,301 WADLEY ST NW,108,Dixie Hills,J,33.75997,-84.45863
BURGLARY-RESIDENCE,110360907,02052011,518 E ONTARIO AVE SW,404,Westview,T,33.74103,-84.43796
LARCENY-NON VEHICLE,110361683,02052011,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544
LARCENY-FROM VEHICLE,110350643,02042011,4298 WALLACE AVE SW,413,Elmco Estates,P,33.69048,-84.52897
LARCENY-FROM VEHICLE,110351822,02042011,1974 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77592,-84.44889
LARCENY-FROM VEHICLE,110340844,02032011,205 LITTLE ST SE,304,Summerhill,V,33.73291,-84.38115
LARCENY-NON VEHICLE,110341897,02032011,55 MCDONOUGH BLVD SE ,305,South Atlanta,Y,33.71987,-84.38667
AGG ASSAULT,110330594,02022011,70 HOWARD ST NE,610,Kirkwood,O,33.75374,-84.32346
LARCENY-NON VEHICLE,110331571,02022011,1257 MORELAND AVE SE,607,Woodland Hills,W,33.72011,-84.35048
LARCENY-FROM VEHICLE,110322177,02012011,150 CARNEGIE WAY,508,Downtown,M,33.75832,-84.38905
BURGLARY-RESIDENCE,110321090,02012011,205 HEMPHILL SCHOOL RD NW,111,Oakcliff,H,33.76122,-84.50044
LARCENY-FROM VEHICLE,120600734,02292012,2950 STONE HOGAN CONN SW,411,Greenbriar,R,33.67502,-84.49695
AUTO THEFT,120602216,02292012,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8227,-84.37056
AGG ASSAULT,120590092,02282012,220 SEMEL CIR NW,207,Brookwood,E,33.80197,-84.39988
AGG ASSAULT,120591726,02282012,2163 BEECHER RD SW,406,Beecher Hills,I,33.73216,-84.45979
AUTO THEFT,120580115,02272012,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
LARCENY-NON VEHICLE,120581320,02272012,280 UPSHAW ST SW,307,Joyland,Y,33.71098,-84.39812
LARCENY-FROM VEHICLE,120570495,02262012,288 14TH ST NW,501,Home Park,E,33.78594,-84.39618
BURGLARY-RESIDENCE,120572091,02262012,713 DILL AVE SW,301,Capitol View,X,33.71849,-84.41106
BURGLARY-NONRES,120560874,02252012,3355 LENOX RD NE,210,Lenox,B,33.84653,-84.35912
LARCENY-NON VEHICLE,120562024,02252012,1719 MARY GEORGE AVE NW,110,Carver Hills,G,33.80244,-84.46538
LARCENY-NON VEHICLE,120551156,02242012,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736
LARCENY-FROM VEHICLE,120552364,02242012,341 NELSON ST SW,507,Castleberry Hill,M,33.75146,-84.39919
LARCENY-NON VEHICLE,120540290,02232012,191 ARCADIA CIR NW,105,Hunter Hills,K,33.75959,-84.42579
AUTO THEFT,120541350,02232012,2044 BROOKWOOD VALLEY CIR NE,207,,E,33.80992,-84.38937
AUTO THEFT,120542320,02232012,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,120530938,02222012,795 GRANT ST SE,605,Grant Park,W,33.73274,-84.37674
AUTO THEFT,120531928,02222012,680 FAIRBURN RD SW,407,Fairburn Mays,H,33.73563,-84.50962
LARCENY-NON VEHICLE,120528037,02212012,7700 SPINE RD,703,,,33.64068,-84.44204
LARCENY-NON VEHICLE,120521083,02212012,2750 DONALD LEE HOLLOWELL PKWY,112,Collier Heights,G,33.77793,-84.47739
AGG ASSAULT,120522218,02212012,1026 VIOLET ST SW,402,Bush Mountain,S,33.72705,-84.43156
LARCENY-FROM VEHICLE,120511320,02202012,1133 HUFF RD NW,203,Blandtown,D,33.78978,-84.42557
LARCENY-FROM VEHICLE,120512208,02202012,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341
AUTO THEFT,120500820,02192012,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815
LARCENY-NON VEHICLE,120501595,02192012,80 JESSE HILL JR DR NE,510,Downtown,M,33.75657,-84.38034
LARCENY-FROM VEHICLE,120490058,02182012,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84743,-84.37089
AGG ASSAULT,120491454,02182012,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-FROM VEHICLE,120492481,02182012,1240 W PEACHTREE ST NW,502,Midtown,E,33.78874,-84.38857
BURGLARY-RESIDENCE,120482716,02172012,248 PEYTON RD SW,405,Chalet Woods,I,33.74784,-84.47445
LARCENY-NON VEHICLE,120481309,02172012,879 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73847,-84.41662
AUTO THEFT,120470928,02162012,230 GREENHAVEN DR S.E.,611,The Villages at East Lake,O,33.74168,-84.31296
LARCENY-NON VEHICLE,120471982,02162012,2779 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69729,-84.40943
BURGLARY-RESIDENCE,120460762,02152012,32 MOBLEY DRIVE SE,310,Browns Mill Park,Z,33.68663,-84.38759
BURGLARY-RESIDENCE,120462378,02152012,1155 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.7636,-84.42558
LARCENY-NON VEHICLE,120450882,02142012,263 DECATUR ST SE,604,Sweet Auburn,M,33.74936,-84.38033
AGG ASSAULT,120451974,02142012,595 RALPH D ABERNATHY BLVD SW,303,Pittsburgh,V,33.73796,-84.40707
LARCENY-NON VEHICLE,120441048,02132012,1630 SYLVAN RD SW,306,Sylvan Hills,X,33.71039,-84.4179
LARCENY-NON VEHICLE,120442078,02132012,445 MELLVIEW AVE SW,301,Capitol View Manor,X,33.71807,-84.40238
LARCENY-NON VEHICLE,120431158,02122012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
BURGLARY-NONRES,120421388,02112012,75 HILLIARD ST NE,604,Sweet Auburn,M,33.75634,-84.37618
AGG ASSAULT,120420241,02112012,2571 ELLIOT ST NW,109,Carey Park,G,33.78177,-84.47232
LARCENY-FROM VEHICLE,120410713,02102012,1705 ROGERS AVE SW,404,Westview,T,33.73755,-84.44349
AGG ASSAULT,120411712,02102012,906 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73794,-84.41735
ROBBERY-PEDESTRIAN,120400010,02092012,1739 MARTIN L KING JR DR NW,104,Mozley Park,K,33.75144,-84.44382
AUTO THEFT,120401688,02092012,116 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.38382
AUTO THEFT,120402934,02092012,1717 CENTRA VILLA DR SW,409,Adams Park,R,33.70928,-84.45571
LARCENY-NON VEHICLE,120392463,02082012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,120372070,02072012,3315 ROSWELL RD NE,208,Buckhead Forest,B,33.84531,-84.38051
BURGLARY-RESIDENCE,120381509,02072012,2800 ALTAVIEW DR SE,312,Rosedale Heights,Z,33.6783,-84.38184
LARCENY-FROM VEHICLE,120370558,02062012,759 MERCER ST SE,605,Grant Park,W,33.73538,-84.36219
LARCENY-FROM VEHICLE,120371352,02062012,3061 W PINE VALLEY RD NW,205,Arden/Habersham,C,33.8387,-84.40108
LARCENY-FROM VEHICLE,120360205,02052012,500 10 TH ST,502,,E,33.78186,-84.373
BURGLARY-RESIDENCE,120361507,02052012,986 JOSEPH E BOONE BLVD NW,105,Washington Park,K,33.76326,-84.4199
LARCENY-NON VEHICLE,120351224,02042012,683 JOSEPH E LOWERY BLVD SW,401,West End,T,33.73646,-84.41838
LARCENY-NON VEHICLE,120340698,02032012,1023 PALMETTO AVE SW,104,Ashview Heights,T,33.75196,-84.42149
LARCENY-FROM VEHICLE,120341879,02032012,500 10TH ST NE,502,Midtown,E,33.78174,-84.36869
ROBBERY-PEDESTRIAN,120342845,02032012,2413 SANDFALL CT SW,412,Sandlewood Estates,P,33.70521,-84.54304
BURGLARY-RESIDENCE,120330647,02022012,880 SIMS ST SW,302,Pittsburgh,V,33.7309,-84.40295
LARCENY-NON VEHICLE,120331915,02022012,1776 PEACHTREE ST NW,207,Brookwood,E,33.80305,-84.3931
LARCENY-NON VEHICLE,120321141,02012012,125 BENNETT ST NW,207,,C,33.8122,-84.39611
BURGLARY-RESIDENCE,120322045,02012012,1449 RICHLAND RD SW,402,Oakland City,S,33.73107,-84.43519
AGG ASSAULT,130590197,02282013,256 TIGER FLOWERS CIR NW,108,Dixie Hills,J,33.76124,-84.45751
LARCENY-NON VEHICLE,130591477,02282013,2908 MEMORIAL DR SE,611,East Lake,O,33.74718,-84.29129
LARCENY-FROM VEHICLE,130592204,02282013,1200 HOWELL MILL RD NW,203,Blandtown,D,33.78674,-84.41204
BURGLARY-NONRES,130581227,02272013,2477 METROPOLITAN PKWY SW,309,Perkerson,X,33.68711,-84.40862
LARCENY-FROM VEHICLE,130582579,02272013,358 MURRAY HILL AVE NE,610,Kirkwood,O,33.76344,-84.31678
LARCENY-FROM VEHICLE,130570741,02262013,1293 OAK ST SW,401,West End,T,33.74074,-84.43019
LARCENY-NON VEHICLE,130571619,02262013,2720 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68067,-84.4072
BURGLARY-RESIDENCE,130560045,02252013,817 BRADDOCK ST SW,306,Sylvan Hills,X,33.71094,-84.41551
BURGLARY-RESIDENCE,130561306,02252013,429 IVAN HILL CIR SW,406,Ivan Hill,I,33.74368,-84.48873
LARCENY-NON VEHICLE,130562200,02252013,1145 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73907,-84.42552
LARCENY-FROM VEHICLE,130550968,02242013,210 PEACHTREE ST NW,508,Downtown,M,33.75943,-84.38837
AGG ASSAULT,130552091,02242013,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033
LARCENY-FROM VEHICLE,130540834,02232013,311 COURTLAND ST NE,509,Downtown,M,33.76306,-84.38365
LARCENY-NON VEHICLE,130541708,02232013,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85248,-84.36058
HOMICIDE,130531828014,02222013,2328 ST JAMES DR NW,109,Almond Park,G,33.78456,-84.46458
LARCENY-FROM VEHICLE,130530580,02222013,3724 MARTIN L KING JR DR SW,407,Adamsville,H,33.76461,-84.51027
LARCENY-FROM VEHICLE,130531854,02222013,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051
LARCENY-NON VEHICLE,130521205,02212013,810 CELESTE LN SW,407,Mays,H,33.74049,-84.50711
LARCENY-FROM VEHICLE,130522176,02212013,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
LARCENY-NON VEHICLE,130510268,02202013,1331 LOCKHAVEN CIR SW,408,Venetian Hills,S,33.71931,-84.44349
LARCENY-FROM VEHICLE,130512356,02202013,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857
AUTO THEFT,130502625,02192013,177 MOURY AVE SW,305,The Villages at Carver,Y,33.71419,-84.38952
BURGLARY-RESIDENCE,130501058,02192013,216 FARRINGTON AVE SE,304,Peoplestown,V,33.72703,-84.38073
LARCENY-NON VEHICLE,130501977,02192013,1235 CAROLINE ST NE,609,Edgewood,O,33.75789,-84.34797
LARCENY-NON VEHICLE,130492044,02182013,385 WHITEHALL ST SW,507,Castleberry Hill,M,33.74572,-84.40061
BURGLARY-RESIDENCE,130490171,02182013,475 WESTMEATH DR SW,404,Westview,T,33.74234,-84.4463
LARCENY-NON VEHICLE,130480263,02172013,11 WILLIAM H BORDERS DR SE,604,Sweet Auburn,M,33.75464,-84.37465
LARCENY-FROM VEHICLE,130481654,02172013,142 SIMPSON ST NW ,508,Downtown,M,33.76334,-84.39201
LARCENY-FROM VEHICLE,130471703,02162013,15 WALL ST,511,Downtown,M,33.75359,-84.38986
LARCENY-FROM VEHICLE,130470903,02162013,1093 WEST AVENUE SW,302,Pittsburgh,V,33.72494,-84.39593
RAPE,130460534,02152013,1860 CHILDRESS DR SW,409,Southwest,R,33.70474,-84.48786
ROBBERY-PEDESTRIAN,130461724,02152013,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644
AGG ASSAULT,130462744,02152013,240 WELLINGTON ST SW,104,Mozley Park,K,33.74861,-84.43797
LARCENY-NON VEHICLE,130451081,02142013,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,130452153,02142013,999 PEACHTREE ST NE,503,Midtown,E,33.78111,-84.3837
BURGLARY-RESIDENCE,130441443,02132013,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
LARCENY-FROM VEHICLE,130442382,02132013,101 MARIETTA ST NW,508,Downtown,M,33.75708,-84.39185
LARCENY-FROM VEHICLE,130442532,02132013,956 ARGONNE AVE NE,503,Midtown,E,33.78073,-84.37777
LARCENY-FROM VEHICLE,130431411,02122013,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116
AGG ASSAULT,130430404,02122013,176 WELLINGTON ST SW,104,Mozley Park,K,33.75038,-84.43802
LARCENY-FROM VEHICLE,130420864,02112013,600 GARSON DR NE,211,Lindbergh/Morosgo,B,33.81907,-84.37069
AUTO THEFT,130421641,02112013,183 EDGEWOOD AVE SE,510,Downtown,M,33.75433,-84.3811
AGG ASSAULT,130410030,02102013,584 LINDSEY ST NW,103,English Avenue,L,33.77071,-84.41657
BURGLARY-RESIDENCE,130411419,02102013,1110 DONNELLY AVE SW,402,Oakland City,S,33.73112,-84.42427
AUTO THEFT,130400687,02092013,343 LAQUITA DR SE,307,Lakewood Heights,Y,33.70242,-84.37771
LARCENY-NON VEHICLE,130402002,02092013,1242 LADD ST SW,402,Bush Mountain,S,33.72711,-84.42857
LARCENY-FROM VEHICLE,130390747,02082013,1400 WESSYNGTON RD NE,213,Morningside/Lenox Park,F,33.79292,-84.35572
LARCENY-FROM VEHICLE,130391927,02082013,2020 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.81022,-84.41347
LARCENY-FROM VEHICLE,130382309,02072013,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84515,-84.37225
ROBBERY-PEDESTRIAN,130380982,02072013,483 OAK DR. ,312,Orchard Knob,Z,33.66726,-84.37811
BURGLARY-RESIDENCE,130381621,02072013,532 CLEVELAND AVE SE,310,Hammond Park,X,33.68116,-84.4059
BURGLARY-NONRES,130371033,02062013,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75599,-84.36628
BURGLARY-RESIDENCE,130370165,02062013,1726 CECILE AVE SE,612,East Atlanta,W,33.73425,-84.33121
LARCENY-NON VEHICLE,130362299,02052013,520 FULTON ST SW,303,Mechanicsville,V,33.74092,-84.40419
BURGLARY-NONRES,130360389,02052013,1000 MARIETTA ST. NW.,504,Marietta Street Artery,E,33.77914,-84.41116
LARCENY-NON VEHICLE,130352138,02042013,2176 DONALD LEE HOLLOWELL PKWY NW,109,Grove Park,J,33.77548,-84.4574
AUTO THEFT,130350766,02042013,109 PARK AVE SE,305,South Atlanta,Y,33.7121,-84.38635
BURGLARY-RESIDENCE,130351745,02042013,677 ALTA PL NW,107,Grove Park,J,33.77373,-84.45562
LARCENY-NON VEHICLE,130340699,02032013,3381 GREENBRIAR PKWY SW,413,,P,33.68403,-84.50216
BURGLARY-RESIDENCE,130341613,02032013,2676 BURTON RD NW,111,Westhaven,I,33.75559,-84.4751
BURGLARY-RESIDENCE,130342334,02032013,2387 FAIRWAY CIR SW,413,Fairway Acres,P,33.68943,-84.53769
LARCENY-FROM VEHICLE,130331607,02022013,141 AUBURN AVE NE,510,Downtown,M,33.75538,-84.38295
LARCENY-NON VEHICLE,130332673,02022013,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507
LARCENY-NON VEHICLE,130322345,02012013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,130321102,02012013,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
LARCENY-NON VEHICLE,140591563,02282014,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80448,-84.41348
LARCENY-NON VEHICLE,140581884,02272014,250 10TH ST NE,502,Midtown,E,33.78187,-84.37905
AGG ASSAULT,140581321,02272014,94 VANIRA AVE SE,304,Peoplestown,V,33.72961,-84.3852
LARCENY-FROM VEHICLE,140571273,02262014,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599
BURGLARY-RESIDENCE,140572465,02262014,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
LARCENY-FROM VEHICLE,140561075,02252014,550 FAIRBURN RD SW,407,Fairburn Mays,H,33.73933,-84.50964
LARCENY-FROM VEHICLE,140562422,02252014,600 PONCE DE LEON AVE NE,506,Midtown,E,33.77376,-84.36722
LARCENY-FROM VEHICLE,140551579,02242014,75 MARTIN L KING JR DR,511,Downtown,M,33.75119,-84.38996
AGG ASSAULT,140551862,02242014,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
LARCENY-FROM VEHICLE,140540250,02232014,2065 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69961,-84.40849
LARCENY-FROM VEHICLE,140541456,02232014,676 BELLEMEADE AVE NW,207,Berkeley Park,D,33.79991,-84.41031
ROBBERY-PEDESTRIAN,140532657,02222014,976 OAKLAND DR SW,402,Oakland City,S,33.72827,-84.42686
LARCENY-NON VEHICLE,140530302,02222014,3871 REDWINE RD SW,414,Princeton Lakes,P,33.66005,-84.50994
BURGLARY-RESIDENCE,140522795,02212014,1302 LAKESIDE VILLAGE DR SE,611,The Villages at East Lake,O,33.7468,-84.3189
BURGLARY-RESIDENCE,140521412,02212014,100 E LAKE DR NE,611,East Lake,O,33.75458,-84.30175
LARCENY-FROM VEHICLE,140522666,02212014,10 26TH ST NW,207,Brookwood Hills,E,33.80266,-84.39289
AGG ASSAULT,140511753,02202014,2160 VERBENA STREET NS,108,Dixie Hills,J,33.75508,-84.45862
LARCENY-NON VEHICLE,140510460,02202014,595 PIEDMONT AVE NE ,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,140501048,02192014,3550 ZIP INDUSTRIAL BLVD SE,313,Blair Villa/Poole Creek,Z,33.65776,-84.38219
BURGLARY-RESIDENCE,140502481,02192014,1190 KIPLING ST SE,308,Thomasville Heights,Z,33.6986,-84.3501
LARCENY-NON VEHICLE,140491179,02182014,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,140492014,02182014,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276
LARCENY-NON VEHICLE,140481680,02172014,100 CENTENNIAL OLYMPIC P DR NW @PHILLIPS ARENA,507,Downtown,M,33.75733,-84.39635
LARCENY-NON VEHICLE,140480547,02172014,10 PEACHTREE PL NW,503,Midtown,E,33.78059,-84.38792
AUTO THEFT,140471366,02162014,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276
AUTO THEFT,140470182,02162014,151 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68148,-84.39422
LARCENY-NON VEHICLE,140460666,02152014,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107
BURGLARY-NONRES,140461599,02152014,2757 HEDGEWOOD DR NW,111,Randall Mill,A,33.85074,-84.43027
ROBBERY-PEDESTRIAN,140450137,02142014,925 CANTERBURY RD NE,210,Pine Hills,B,33.82675,-84.35687
BURGLARY-NONRES,140451346,02142014,3243 STONE RD SW,411,Greenbriar,R,33.67261,-84.49762
BURGLARY-NONRES,140440030,02132014,1209 CAROLINE ST NE,609,Edgewood,O,33.75833,-84.34836
BURGLARY-NONRES,140440894,02132014,3655 ATLANTA INDUSTRIAL DR NW,114,Atlanta Industrial Park,G,33.79976,-84.49319
BURGLARY-NONRES,140431107,02122014,1114 W PEACHTREE ST NW,503,Midtown,E,33.78526,-84.38825
AUTO THEFT,140421740,02112014,2301 MARIETTA BLVD NW,201,Bolton,D,33.81614,-84.44544
LARCENY-NON VEHICLE,140411319,02102014,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,140412236,02102014,297 MACKENZIE DR NE,603,Old Fourth Ward,M,33.76246,-84.37027
BURGLARY-NONRES,140410639,02102014,211 MEMORIAL DR SE @APS COOK ES,605,Capitol Gateway,V,33.74622,-84.38115
AGG ASSAULT,140401273,02092014,1165 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73859,-84.42597
LARCENY-NON VEHICLE,140401202,02092014,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72039,-84.34958
LARCENY-FROM VEHICLE,140391574,02082014,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849
ROBBERY-PEDESTRIAN,140391111,02082014,2474 BELLVIEW AVE NW,109,Center Hill,J,33.77576,-84.46744
