crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,130030093,01032013,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
LARCENY-FROM VEHICLE,130030165,01032013,80 SELMAN ST SE,606,Reynoldstown,N,33.75169,-84.35812
AUTO THEFT,130020579,01022013,401 HILLSIDE DR SW,301,Capitol View Manor,X,33.7171,-84.40065
AUTO THEFT,130020608,01022013,570 WINDSOR ST SW,303,Mechanicsville,V,33.73914,-84.3982
LARCENY-NON VEHICLE,130021299,01022013,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436
LARCENY-FROM VEHICLE,130021302,01022013,40 ELLIS ST NE,510,Downtown,M,33.75849,-84.3858
LARCENY-NON VEHICLE,130021940,01022013,80 JESSE HILL JR DR NE,510,Downtown,M,33.75657,-84.38034
LARCENY-FROM VEHICLE,130021949,01022013,142 SIMPSON ST.,508,Downtown,M,33.76324,-84.39178
LARCENY-FROM VEHICLE,130010257,01012013,150 WALTON ST NW,508,Downtown,M,33.75812,-84.39292
BURGLARY-RESIDENCE,130010287,01012013,3974 BOULDER PARK DR SW,407,Wildwood (NPU-H),H,33.74688,-84.51775
LARCENY-FROM VEHICLE,130011215,01012013,425 CHAPEL ST SW,507,Castleberry Hill,M,33.75195,-84.40195
LARCENY-NON VEHICLE,130011239,01012013,206 HUTCHINSON ST NE,609,Edgewood,O,33.75942,-84.34093
LARCENY-NON VEHICLE,130011907,01012013,3658 ROSWELL RD NW,202,Tuxedo Park,A,33.85475,-84.38297
BURGLARY-RESIDENCE,130011908,01012013,800 PEACHTREE ST NE,505,Midtown,E,33.77659,-84.38459
LARCENY-NON VEHICLE,140310917,01312014,1801 HOWEL MILL,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,140310928,01312014,1550 HOSEA L WILLIAMS DR NE @APS JACKSON HS,609,Edgewood,O,33.75416,-84.33731
AGG ASSAULT,140311930,01312014,1154 IRA ST SW,302,Pittsburgh,V,33.72341,-84.39984
BURGLARY-NONRES,140311943,01312014,475 BOULEVARD NE ,603,Old Fourth Ward,M,33.76749,-84.37154
BURGLARY-NONRES,140300202,01302014,3550 MARTIN L KING JR DR SW,407,Adamsville,H,33.75811,-84.50389
BURGLARY-NONRES,140300294,01302014,490 FAIRBURN RD SW,407,Fairburn Mays,H,33.74107,-84.50997
ROBBERY-PEDESTRIAN,140301129,01302014,2 HARWELL RD NW,111,,I,33.75301,-84.49297
BURGLARY-RESIDENCE,140301198,01302014,889 BECKWITH ST SW,101,Atlanta University Center,T,33.75228,-84.41675
AGG ASSAULT,140290714,01292014,49 DOROTHY ST SE,305,South Atlanta,Y,33.71057,-84.38413
AGG ASSAULT,140290777,01292014,177 SUNSET AVE NW,102,Vine City,L,33.75951,-84.4097
BURGLARY-RESIDENCE,140280915,01282014,1339 LYNFORD DR SW,403,Oakland City,S,33.72351,-84.43172
LARCENY-FROM VEHICLE,140280991,01282014,1455 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79579,-84.42575
BURGLARY-RESIDENCE,140270055,01272014,1017 WESTVIEW DR SW,104,Ashview Heights,T,33.74771,-84.42066
LARCENY-NON VEHICLE,140270062,01272014,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332
BURGLARY-RESIDENCE,140271506,01272014,1392 LORENZO DR SW ,403,Venetian Hills,S,33.71697,-84.43255
LARCENY-FROM VEHICLE,140271516,01272014,3040 HEADLAND DR SW,411,Greenbriar,R,33.68947,-84.48805
AGG ASSAULT,140262368,01272014,562 GRESHAM AVE SE,612,East Atlanta,W,33.73921,-84.34571
LARCENY-NON VEHICLE,140262459,01272014,1921 PEACHTREE RD,207,Brookwood Hills,E,33.80716,-84.3935
LARCENY-FROM VEHICLE,140261104,01262014,1700 HOWELL MILL RD NW,204,Underwood Hills,D,33.80076,-84.41623
BURGLARY-RESIDENCE,140261118,01262014,950 WESTMONT RD SW,402,Oakland City,S,33.72927,-84.43725
LARCENY-NON VEHICLE,140261813,01262014,1210 CAROLINE ST NE,609,Edgewood,O,33.75938,-84.34863
LARCENY-NON VEHICLE,140261898,01262014,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252
LARCENY-NON VEHICLE,140258044,01252014,10700 SPINE RD,703,,,33.64063,-84.43256
LARCENY-NON VEHICLE,140251822,01252014,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,140252683,01252014,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,140252706,01252014,265 PEACHTREE ST NE @HYATT REGENCY HOTEL,509,Downtown,M,33.76152,-84.38672
RAPE,140250716,01252014,539 BAKER CIR NW,109,Center Hill,J,33.77001,-84.45783
AUTO THEFT,140250725,01252014,1037 EMERSON AVE SE,607,Ormewood Park,W,33.73226,-84.35385
LARCENY-FROM VEHICLE,140241390,01242014,253 PETERS ST SW,507,Castleberry Hill,M,33.74751,-84.40178
LARCENY-FROM VEHICLE,140241400,01242014,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017
AGG ASSAULT,140242744,01242014,241 TROY ST NW,105,Hunter Hills,K,33.76144,-84.42657
LARCENY-NON VEHICLE,140242770,01242014,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,140231587,01232014,120 ANDERSON AVE SW,108,,I,33.75104,-84.44598
LARCENY-NON VEHICLE,140231650,01232014,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-FROM VEHICLE,140232837,01232014,1197 PEACHTREE ST NE,502,Midtown,E,33.78742,-84.38333
LARCENY-FROM VEHICLE,140232879,01232014,652 LARKIN ST SW,101,The Villages at Castleberry H,T,33.74794,-84.40847
LARCENY-FROM VEHICLE,140221504,01222014,912 HUFF RD NW,203,Blandtown,D,33.78819,-84.41854
AUTO THEFT,140221510,01222014,1739 MARTIN L KING JR DR NW,104,Mozley Park,K,33.75144,-84.44382
ROBBERY-RESIDENCE,140222754,01222014,357 KENDRICK AVE SE,605,Grant Park,W,33.72883,-84.37584
LARCENY-NON VEHICLE,140182158,01222014,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,140212246,01212014,944 DILL AVE SW,301,Capitol View,X,33.71805,-84.41905
LARCENY-FROM VEHICLE,140212282,01212014,3640 CAMPBELLTON RD SW,413,,P,33.68972,-84.50763
BURGLARY-NONRES,140210747,01212014,512 MEANS ST NW,504,Marietta Street Artery,E,33.7724,-84.40434
BURGLARY-NONRES,140210758,01212014,1035 HANK AARON DR SW,304,Peoplestown,V,33.72623,-84.38814
LARCENY-NON VEHICLE,140200271,01202014,683 W PEACHTREE ST NE,505,Midtown,E,33.77325,-84.38449
RAPE,140200290,01202014,868 ROCK ST. ,103,Vine City,L,33.76213,-84.41619
LARCENY-NON VEHICLE,140201198,01202014,250 SPRING ST ,508,Downtown,M,33.76163,-84.38979
BURGLARY-RESIDENCE,140201202,01202014,2479 ABNER TERRANCE,110,Carver Hills,G,33.80063,-84.46635
LARCENY-NON VEHICLE,140201958,01202014,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
LARCENY-NON VEHICLE,140201968,01202014,1940 NISKEY LAKE RD SW,412,,P,33.70151,-84.52861
LARCENY-FROM VEHICLE,140190367,01192014,44 8TH ST NW,505,Midtown,E,33.77947,-84.38863
LARCENY-FROM VEHICLE,140190371,01192014,730 9TH ST NW ,501,Home Park,E,33.78052,-84.41055
LARCENY-FROM VEHICLE,140191403,01192014,988 WASHITA AVE NE,602,Inman Park,N,33.76579,-84.35507
LARCENY-FROM VEHICLE,140191645,01192014,1328 PEACHTREE ST NE,502,Midtown,E,33.79087,-84.38612
LARCENY-NON VEHICLE,140191532,01192014,116 HEMPHILL SCHOOL RD NW;,111,Adamsville,H,33.75847,-84.50094
LARCENY-FROM VEHICLE,140191548,01192014,475 WOODWARD AVE SE,605,Grant Park,W,33.7453,-84.37196
LARCENY-NON VEHICLE,140181391,01182014,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
BURGLARY-RESIDENCE,140181417,01182014,703 GRANT TER SE,304,Summerhill,V,33.73542,-84.38007
LARCENY-NON VEHICLE,140180976,01182014,444 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76145,-84.3729
LARCENY-NON VEHICLE,140181019,01182014,3221 PEACHTREE RD NE;,206,Buckhead Village,B,33.84218,-84.37344
LARCENY-FROM VEHICLE,140171340,01172014,641 COOPER ST SW,303,Mechanicsville,V,33.73741,-84.39734
LARCENY-FROM VEHICLE,140171360,01172014,1074 BERKSHIRE RD NE,213,Morningside/Lenox Park,F,33.79967,-84.3519
LARCENY-NON VEHICLE,140172425,01172014,835 M.L. KING JR. DR. ,102,Vine City,L,33.75504,-84.41457
AUTO THEFT,140172495,01172014,532 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68059,-84.36775
AUTO THEFT,140160621,01162014,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936
BURGLARY-NONRES,140160632,01162014,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561
BURGLARY-RESIDENCE,140161802,01162014,2150 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69532,-84.51838
LARCENY-NON VEHICLE,140162015,01162014,2076 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7065,-84.45701
BURGLARY-NONRES,140150170,01152014,1038 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78287,-84.35477
AGG ASSAULT,140150386,01152014,101 DOGWOOD DR NW,112,Collier Heights,I,33.78277,-84.49293
BURGLARY-RESIDENCE,140151648,01152014,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
LARCENY-NON VEHICLE,140151663,01152014,2255 LENOX RD NE,213,Lindridge/Martin Manor,F,33.81631,-84.35188
BURGLARY-RESIDENCE,140152655,01152014,1731 MADRONA ST NW,107,Grove Park,J,33.7708,-84.44361
LARCENY-FROM VEHICLE,140152658,01152014,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554
BURGLARY-RESIDENCE,140142766,01142014,2709 TUPELO ST SE,611,East Lake,O,33.74862,-84.29826
LARCENY-FROM VEHICLE,140142812,01142014,1231 GLENWOOD AVE SE,612,East Atlanta,W,33.73984,-84.34733
LARCENY-NON VEHICLE,140141228,01142014,515 FAIRBURN RD SW,407,Fairburn Mays,H,33.74,-84.51026
LARCENY-NON VEHICLE,140141370,01142014,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521
HOMICIDE,131331841004,01132014,675 LEXINGTON AVE SE,301,Pittsburgh,V,33.72432,-84.40564
LARCENY-FROM VEHICLE,140130027,01132014,255 PETERS,507,Castleberry Hill,M,33.74747,-84.40182
LARCENY-FROM VEHICLE,140131008,01132014,201 MOURY AVE.,305,The Villages at Carver,Y,33.71691,-84.39276
AUTO THEFT,140131017,01132014,455N HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76127,-84.37263
LARCENY-FROM VEHICLE,140131809,01132014,2351 ADAMS DR NW,203,Bolton,D,33.82005,-84.45433
BURGLARY-RESIDENCE,140131818,01132014,235 PHARR RD NE,206,Garden Hills,B,33.83697,-84.37948
BURGLARY-RESIDENCE,140132694,01132014,1780 CHILDRESS DR SW,409,Southwest,R,33.70702,-84.48824
LARCENY-NON VEHICLE,140132709,01132014,NORTHSIDE DR. @ CARTER ST,102,Vine City,L,33.75634,-84.40279
LARCENY-NON VEHICLE,140120746,01122014,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198
LARCENY-NON VEHICLE,140120798,01122014,2099 PEACHTREE RD NE,207,,E,33.81196,-84.39139
LARCENY-NON VEHICLE,140121505,01122014,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,140121511,01122014,232 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68102,-84.39649
LARCENY-FROM VEHICLE,140111264,01112014,333 NELSON ST SW,507,Castleberry Hill,M,33.75156,-84.39887
LARCENY-NON VEHICLE,140111326,01112014,509 BOULEVARD NE,603,Old Fourth Ward,M,33.76454,-84.37155
AGG ASSAULT,140102939,01112014,550 AMSTERDAM AVE,213,Morningside/Lenox Park,F,33.78858,-84.36891
LARCENY-FROM VEHICLE,140110030,01112014,44 NORTH AVE NE,505,Midtown,E,33.77138,-84.38579
BURGLARY-RESIDENCE,140101103,01102014,1381 KIMBERLY WAY SW,412,Ashley Courts,P,33.71745,-84.52265
LARCENY-NON VEHICLE,140101125,01102014,170 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68072,-84.39451
AGG ASSAULT,140102025,01102014,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
AGG ASSAULT,140102037,01102014,2283 CASCADE RD SW,406,Cascade Avenue/Road,S,33.7225,-84.46341
AUTO THEFT,140100206,01102014,602 MARIETTA ST NW,507,Downtown,M,33.76951,-84.39887
LARCENY-NON VEHICLE,140100214,01102014,75 14TH ST,503,Midtown,E,33.78656,-84.38548
ROBBERY-PEDESTRIAN,140090258,01092014,2788 DEFOORS FERRY RD NW @DEFOORS FERRY MANOR,201,,C,33.82098,-84.44692
AGG ASSAULT,140090300,01092014,1429 ALMONT DR SW,403,Oakland City,S,33.7262,-84.43469
AGG ASSAULT,140091314,01092014,3850 JONESBORO RD SE ,313,South River Gardens,Z,33.65088,-84.36362
BURGLARY-RESIDENCE,140091369,01092014,751 FAIRBURN RD SW,407,Fairburn Mays,H,33.73454,-84.51059
LARCENY-FROM VEHICLE,140092425,01092014,211 PETERS ST SW,507,Castleberry Hill,M,33.74882,-84.40031
LARCENY-FROM VEHICLE,140092503,01092014,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168
BURGLARY-RESIDENCE,140081651,01082014,4057 MAJESTIC DR SW,407,Baker Hills,H,33.75644,-84.51911
BURGLARY-RESIDENCE,140081766,01082014,1682 BARRETT DR NW,113,Bolton Hills,G,33.80149,-84.48274
BURGLARY-RESIDENCE,140082556,01082014,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
BURGLARY-RESIDENCE,140082562,01082014,1433 WESTRIDGE RD SW,408,Venetian Hills,S,33.71648,-84.44713
AUTO THEFT,140071021,01072014,231 SCIPLE TER NW,102,Vine City,L,33.76101,-84.41489
LARCENY-NON VEHICLE,140071075,01072014,202 ANDERSON AVE NW,108,Dixie Hills,J,33.76025,-84.45071
ROBBERY-COMMERCIAL,140071849,01072014,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
AUTO THEFT,140071962,01072014,3613 GINNIS CIR SW,407,Fairburn Mays,H,33.73143,-84.51162
BURGLARY-RESIDENCE,140060892,01062014,3306 TIARA CIR SW,409,Southwest,R,33.70187,-84.49547
BURGLARY-RESIDENCE,140060906,01062014,752 GLENWOOD AVE SE,605,Grant Park,W,33.74091,-84.36279
LARCENY-FROM VEHICLE,140061852,01062014,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278
AGG ASSAULT,140061920,01062014,1859 KING ALFRED DR SW,412,Kings Forest,P,33.70396,-84.51297
AUTO THEFT,140050437,01052014,738 CHURCH ST NW,109,Center Hill,J,33.77507,-84.46814
AGG ASSAULT,140050532,01052014,2959 FORREST HILLS DR SW,311,Hammond Park,X,33.67414,-84.39962
AGG ASSAULT,140051690,01052014,1246 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68622,-84.35399
LARCENY-FROM VEHICLE,140051776,01052014,879 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73847,-84.41662
LARCENY-FROM VEHICLE,140042059,01042014,1325 BRIDGES AVE SW,402,Bush Mountain,S,33.72671,-84.43118
BURGLARY-RESIDENCE,140042074,01042014,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067
LARCENY-NON VEHICLE,140041496,01042014,3393 LENOX RD NE,210,Lenox,B,33.84746,-84.35953
LARCENY-NON VEHICLE,140041581,01042014,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465
BURGLARY-RESIDENCE,140022803,01032014,168 MURRAY HILL AVE NE,610,Kirkwood,O,33.75716,-84.31621
ROBBERY-PEDESTRIAN,140030042,01032014,952 CUNNINGHAM PL SW,104,Harris Chiles,T,33.74316,-84.41944
LARCENY-NON VEHICLE,140031590,01032014,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,140031626,01032014,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599
AUTO THEFT,140032810,01032014,146 PEACHTREE CENTER AVE NE,510,Downtown,M,33.7586,-84.38618
AUTO THEFT,140032840,01032014,285 CENTENNIAL OLYMPIC P DR NW,508,Downtown,M,33.7626,-84.39146
LARCENY-NON VEHICLE,140021009,01022014,3500 MARTIN L KING JR DR SW,407,Adamsville,H,33.75735,-84.50282
BURGLARY-NONRES,140021060,01022014,100 LAKESHORE DR NE,211,Lindridge/Martin Manor,F,33.81602,-84.365
LARCENY-FROM VEHICLE,140021912,01022014,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36533
BURGLARY-RESIDENCE,140021922,01022014,701 MARTINA DR NE,211,Peachtree Park,B,33.84206,-84.36668
LARCENY-FROM VEHICLE,140011383,01012014,1356 MAY AVE SE,612,East Atlanta,W,33.73927,-84.34313
BURGLARY-RESIDENCE,140011393,01012014,1535 WESTVIEW DR SW,104,Mozley Park,K,33.74766,-84.43787
AGG ASSAULT,140010421,01012014,1957 MYRTLE DR SW,410,Campbellton Road,R,33.70296,-84.45512
ROBBERY-PEDESTRIAN,140010429,01012014,738 CHURCH ST NW ,109,Center Hill,J,33.77575,-84.46804
LARCENY-FROM VEHICLE,140011246,01012014,595 NORTH AVE NW,103,English Avenue,L,33.77013,-84.40695
AUTO THEFT,140011254,01012014,2040 SYLVAN RD SW,306,Sylvan Hills,X,33.69915,-84.41819
AGG ASSAULT,150311408,01312015,2484 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75188,-84.46899
LARCENY-FROM VEHICLE,150311413,01312015,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429
ROBBERY-PEDESTRIAN,150312400,01312015,2594 BURTON RD NW ,111,Westhaven,I,33.75581,-84.47292
LARCENY-FROM VEHICLE,150312408,01312015,105 VANIRA AVE SE,304,Peoplestown,V,33.72923,-84.38456
BURGLARY-RESIDENCE,150301190,01302015,43 SCREVEN AVE NE,609,Edgewood,O,33.75456,-84.34795
LARCENY-FROM VEHICLE,150301195,01302015,2835 HOWELL MILL RD NW,205,Brandon,C,33.83198,-84.4169
LARCENY-NON VEHICLE,150302222,01302015,402 SUTHERLAND PL NE,608,Lake Claire,N,33.76329,-84.32509
LARCENY-NON VEHICLE,150302228,01302015,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
ROBBERY-PEDESTRIAN,150290812,01292015,579 PAINES AVE NW,103,English Avenue,L,33.77047,-84.41426
LARCENY-FROM VEHICLE,150290879,01292015,1109 CHATHAM AVE SW,403,Cascade Avenue/Road,S,33.72491,-84.44357
BURGLARY-RESIDENCE,150292236,01292015,2972 HAPEVILLE RD SW,312,Glenrose Heights,Z,33.67346,-84.39323
AGG ASSAULT,150292324,01292015,134 JACKSON ST SE,604,Sweet Auburn,M,33.75083,-84.3735
LARCENY-NON VEHICLE,150293295,01292015,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
LARCENY-NON VEHICLE,150293337,01292015,1612 ALDER CT SE,610,Kirkwood,O,33.74965,-84.33482
LARCENY-FROM VEHICLE,150282898,01282015,451 WOODWARD AVE SE,605,Grant Park,W,33.74532,-84.37292
BURGLARY-RESIDENCE,150282929,01282015,238 OAK DR SE,312,Glenrose Heights,Z,33.66871,-84.38572
BURGLARY-RESIDENCE,150281167,01282015,446 SEMINOLE AVE NE,602,Inman Park,N,33.76631,-84.34982
LARCENY-NON VEHICLE,150281287,01282015,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,150270483,01272015,426 WATERFORD RD NW,112,Collier Heights,I,33.76665,-84.4832
LARCENY-FROM VEHICLE,150270484,01272015,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992
LARCENY-NON VEHICLE,150272104,01272015,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,150272118,01272015,914 COLLIER RD NW,205,Wildwood (NPU-C),C,33.80978,-84.41695
ROBBERY-RESIDENCE,150262136,01262015,58 WEYMAN AVE SW,304,Peoplestown,V,33.72481,-84.38989
BURGLARY-RESIDENCE,150262219,01262015,2371 OZARK TRL SW,413,Arlington Estates,P,33.69061,-84.54462
BURGLARY-RESIDENCE,150260671,01262015,20 PINE CANYON DR SW,411,Greenbriar,R,33.67567,-84.48684
LARCENY-NON VEHICLE,150260762,01262015,778 MAGNOLIA WAY NW,102,Vine City,L,33.75804,-84.41371
BURGLARY-RESIDENCE,150261565,01262015,960 OAK ST SW,401,West End,T,33.73971,-84.41999
AUTO THEFT,150261574,01262015,1760 NORTHSIDE DR NW @FERNWOOD APTS,205,Channing Valley,C,33.80406,-84.40896
BURGLARY-RESIDENCE,150251338,01252015,1111 MARTIN L KING JR DR NW,105,Washington Park,K,33.75441,-84.42437
LARCENY-NON VEHICLE,150251345,01252015,88 W PACES FERRY RD NW,206,Peachtree Heights West,B,33.84084,-84.3836
LARCENY-FROM VEHICLE,150252290,01252015,815 LYNHURST DR SW ,406,West Manor,I,33.73375,-84.48896
AUTO THEFT,150252304,01252015,696 W PEACHTREE ST NW,505,Midtown,E,33.77371,-84.38772
AUTO THEFT,150242890,01242015,1302 W PEACHTREE ST NW,502,Midtown,E,33.79007,-84.3883
AUTO THEFT,150242909,01242015,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455
LARCENY-NON VEHICLE,150241371,01242015,3424 ELMTREE DR SW,406,Green Acres Valley,I,33.72962,-84.50027
AUTO THEFT,150241392,01242015,1620 HOLLYWOOD RD NW ,113,Scotts Crossing,G,33.79975,-84.47267
BURGLARY-RESIDENCE,150242491,01242015,3466 FAIRLANE DR NW,114,Fairburn Heights,H,33.76673,-84.50059
BURGLARY-RESIDENCE,150242563,01242015,2164 MONTEREY DR NW,205,Springlake,C,33.81441,-84.41401
AUTO THEFT,150230919,01232015,505 FULTON ST SW,303,Mechanicsville,V,33.74108,-84.40427
AUTO THEFT,150230977,01232015,1261 CAROLINE ST NE,609,Edgewood,O,33.75831,-84.3468
RAPE,150232088,01232015,957 MICHIGAN AVE NW,105,Grove Park,J,33.76364,-84.43461
LARCENY-NON VEHICLE,150232103,01232015,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
RAPE,150221472,01222015,181 PEACHTREE STREET NE,510,Downtown,M,33.75861,-84.3872
LARCENY-FROM VEHICLE,150221489,01222015,3400 LAREN LN SW,409,Horseshoe Community,I,33.71932,-84.49986
LARCENY-FROM VEHICLE,150222644,01222015,284 ROACH ST SW,101,The Villages at Castleberry H,T,33.74696,-84.40966
LARCENY-FROM VEHICLE,150222673,01222015,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,150210688,01212015,3294 WELLINGTON WALK SW,414,Princeton Lakes,P,33.65992,-84.51708
AUTO THEFT,150210703,01212015,426 PEYTON RD SW,406,Peyton Forest,I,33.74361,-84.47869
AUTO THEFT,150211758,01212015,370 NORTHSIDE DR NW,103,English Avenue,L,33.76527,-84.40498
BURGLARY-NONRES,150211763,01212015,918 AUSTIN AVE NE,602,Inman Park,N,33.76204,-84.35725
LARCENY-FROM VEHICLE,150212897,01212015,936 HOLLYWOOD RD NW,109,Grove Park,J,33.78061,-84.45591
AGG ASSAULT,150212928,01212015,14 MELDON AVE SE,305,South Atlanta,Y,33.71136,-84.38298
BURGLARY-NONRES,150201310,01202015,189 STAFFORD ST NW,105,Hunter Hills,K,33.75986,-84.42495
LARCENY-FROM VEHICLE,150201454,01202015,3330 E WOOD VALLEY RD NW,202,West Paces Ferry/Northside,A,33.84601,-84.41308
LARCENY-FROM VEHICLE,150202698,01202015,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051
AUTO THEFT,150202709,01202015,3330 PIEDMONT RD NW,208,Buckhead Forest,B,33.84564,-84.37462
ROBBERY-RESIDENCE,150192213,01192015,3150 REEVES CIR NW,111,,I,33.75454,-84.49008
LARCENY-FROM VEHICLE,150192229,01192015,600 MEANS ST   NW,504,Marietta Street Artery,E,33.77451,-84.40731
LARCENY-NON VEHICLE,150191457,01192015,895 RALPH DAVID ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751
AUTO THEFT,150191460,01192015,2095 METROPOLITAN PKWY,309,Sylvan Hills,X,33.69753,-84.4084
BURGLARY-NONRES,150190190,01192015,3701 JONESBORO RD SE,313,Blair Villa/Poole Creek,Z,33.65298,-84.36844
AUTO THEFT,150190207,01192015,2900 LANDRUM DR,409,Southwest,R,33.70623,-84.48372
RAPE,150180480,01182015, 265 PEACHTREE ST,509,Downtown,M,33.7617,-84.38744
BURGLARY-NONRES,150180541,01182015,1484 NORTHSIDE DR NW,207,Berkeley Park,D,33.79533,-84.40852
LARCENY-FROM VEHICLE,150181813,01182015,1679 ALTADENA PL SW,404,Cascade Avenue/Road,S,33.73042,-84.4426
BURGLARY-RESIDENCE,150181864,01182015,1148 OAKLAND DR,403,Oakland City,S,33.72365,-84.42714
AUTO THEFT,150170952,01172015,592 PARK AVE SE,605,Grant Park,W,33.73825,-84.36953
LARCENY-FROM VEHICLE,150170953,01172015,375 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76106,-84.37588
LARCENY-NON VEHICLE,150171572,01172015,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,150171593,01172015,2980 PIEDMONT RD NE,206,Garden Hills,B,33.83599,-84.36801
AGG ASSAULT,150163224,01172015,2980 DELMAR LN NW,111,,I,33.75517,-84.48481
LARCENY-FROM VEHICLE,150163248,01162015,2770 PEYTON RD NW,203,Riverside,D,33.80661,-84.47899
LARCENY-FROM VEHICLE,150161284,01162015,3252 VERDANT DR SW,411,Greenbriar,R,33.68299,-84.49595
LARCENY-FROM VEHICLE,150161367,01162015,1975 CAMPBELLTON RD SW,408,Venetian Hills,S,33.70827,-84.45385
LARCENY-FROM VEHICLE,150162501,01162015,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
ROBBERY-COMMERCIAL,150162574,01162015,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857
BURGLARY-RESIDENCE,150152274,01152015,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.37857
LARCENY-NON VEHICLE,150152282,01152015,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
ROBBERY-COMMERCIAL,150151447,01152015,3495 BUCKHEAD LOOP ,208,North Buckhead,B,33.85209,-84.3645
LARCENY-FROM VEHICLE,150151464,01152015,50 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67286,-84.38706
BURGLARY-RESIDENCE,150153143,01152015,2909 3RD AVE SW,311,Hammond Park,X,33.67626,-84.4057
